Datetime,NO2_holesovice,PM10_holesovice,O3_holesovice,PM2_5_holesovice,corrosion,temp_in,hum_in,dew_in,SO2,NO2,PM10,O3,PM2_5,temp_out,dew_out,qnh,winddir,windspeed,hum_out,corrosion_diff,temp_in_2,hum_in_2,dew_in_2,temp_in_3,hum_in_3,dew_in_3
2023-04-13 10:36:29,10.9,14.75,0.0,6.1,0.0256,10.1895,60.0455,2.8045,1.3,6.4,10.1,80.8,8.75,10.0,1.5,1006.0,255.0,8.5,56.0,0.0,10.121,56.697500000000005,1.938,10.0675,58.187,2.25
2023-04-13 11:36:29,9.65,18.05,0.0,9.2,0.0256,10.7035,57.688,2.7245,1.3,4.533333333333333,5.533333333333333,85.6,5.566666666666666,10.428571428571429,1.0,1006.0,268.57142857142856,7.142857142857143,52.285714285714285,0.0,10.422,54.782666666666664,1.74,10.295,56.10433333333334,1.954
2023-04-13 12:36:29,11.7,19.6,0.0,14.55,0.0256,11.7545,54.647,2.944,1.3,4.3,9.275,87.25,2.6625,11.0,1.0,1006.0,284.2857142857143,6.0,50.0,0.0,11.169,52.538000000000004,1.8506666666666667,10.859666666666666,53.425999999999995,1.7983333333333333
2023-04-13 13:36:29,15.35,17.85,0.0,13.6,0.0256,13.028,51.9855,3.4210000000000003,1.3,4.7,10.0,87.8,1.5,11.0,0.5,1006.0,285.0,4.5,48.5,0.0,12.2675,49.954,2.16,11.8585,51.452,2.197
2023-04-13 14:36:29,19.65,14.8,0.0,8.45,0.0256,13.9515,50.3085,3.8095,1.3,5.5285714285714285,7.0285714285714285,87.17142857142856,3.557142857142857,11.0,0.6666666666666666,1006.0,133.33333333333334,3.0,49.0,0.0,13.5055,47.6065,2.6224999999999996,12.945,48.3835,2.336
2023-04-13 15:36:29,28.6,10.3,0.0,5.05,0.0256,14.22,47.384,3.2085,1.3,9.18,10.04,81.56,6.96,11.0,0.4444444444444444,1006.0,65.55555555555556,3.0,48.333333333333336,0.0,13.950666666666667,44.67166666666667,2.1376666666666666,13.517333333333333,45.53633333333333,2.0113333333333334
2023-04-13 16:36:29,43.3,9.05,0.0,8.15,0.0256,14.2315,46.2045,2.8655,1.3,13.285714285714286,9.142857142857142,75.34285714285714,5.614285714285715,10.571428571428571,0.4285714285714285,1006.0,70.0,3.0,50.0,0.0,13.881333333333334,43.263666666666666,1.6286666666666667,13.703,44.357,1.8146666666666667
2023-04-13 17:36:29,52.1,10.8,0.0,11.6,0.0256,14.0915,44.599,2.243,1.3,20.785714285714285,6.457142857142857,61.12857142857143,4.542857142857144,10.0,1.5,1006.5,100.0,3.0,56.0,0.0,13.771,42.821,1.386,13.753499999999999,42.658,1.3175
2023-04-13 18:36:29,55.95,14.05,0.0,12.85,0.0256,13.6125,45.941500000000005,2.2215,1.3,31.42857142857143,4.571428571428571,46.75714285714286,2.3285714285714287,9.428571428571429,2.0,1007.0,107.14285714285714,3.571428571428571,60.285714285714285,0.0,13.397333333333334,43.105666666666664,1.1406666666666667,13.555333333333333,42.669666666666664,1.1426666666666667
2023-04-13 19:36:29,51.85,15.55,0.0,13.45,0.0256,12.794,49.228,2.44,1.3,36.4125,9.1875,36.975,1.5,8.333333333333334,3.333333333333333,1007.0,70.0,5.333333333333333,71.33333333333333,0.0,12.721666666666666,44.447,0.9526666666666667,13.187333333333333,44.30166666666667,1.3296666666666666
2023-04-13 20:36:29,35.3,13.9,0.0,9.85,0.0256,12.1285,51.679,2.5075000000000003,1.3,31.23333333333333,17.1,38.36666666666667,4.833333333333334,7.375,2.75,1007.0,85.0,6.625,72.25,0.0,11.969,46.097,0.772,12.610333333333333,45.87766666666667,1.2903333333333333
2023-04-13 21:36:29,21.55,12.7,0.0,6.0,0.0256,11.3925,55.2215,2.754,1.3,19.933333333333334,20.444444444444443,46.23333333333333,9.944444444444445,7.0,2.0,1007.0,88.57142857142857,5.857142857142858,70.0,0.0,11.383333333333333,49.572,1.2386666666666666,12.033333333333333,49.895,1.9293333333333333
2023-04-13 22:36:29,17.700000000000003,12.4,0.0,7.1000000000000005,0.0256,10.692,56.0265,2.3045,1.3,10.45,20.1,25.25,12.55,7.0,2.0,1007.0,86.66666666666667,5.0,70.0,0.0,10.785499999999999,50.8275,1.037,11.4015,50.837,1.6084999999999998
2023-04-13 23:36:29,19.0,14.0,0.0,9.6,0.0256,10.2245,56.762,2.0505,1.3,7.271428571428571,14.6,41.48571428571428,14.742857142857144,7.0,2.7142857142857144,1007.0,104.28571428571428,4.285714285714286,74.28571428571429,0.0,10.26,51.6075,0.763,10.841000000000001,51.79,1.3485
2023-04-14 00:36:29,9.45,14.4,0.0,7.4,0.0256,9.664,58.0845,1.847,1.3,6.757142857142857,8.214285714285715,72.71428571428571,15.757142857142856,6.285714285714286,3.0,1007.0,167.14285714285714,3.2857142857142856,79.57142857142857,0.0,9.727666666666666,52.91466666666667,0.615,10.289333333333333,52.83,1.1136666666666668
2023-04-14 01:36:29,5.45,10.8,0.0,3.45,0.0256,9.3955,58.2365,1.6325,1.3,6.366666666666666,5.366666666666666,67.86666666666667,11.0,6.625,3.0,1006.375,271.25,3.0,77.875,0.0,9.386,53.576,0.469,9.907,53.54966666666667,0.9463333333333334
2023-04-14 02:36:29,10.25,8.05,0.0,2.35,0.0256,9.127,58.36,1.4095,1.3,7.942857142857143,3.814285714285714,63.25714285714286,7.114285714285715,6.428571428571429,3.0,1006.0,302.85714285714283,3.571428571428571,78.85714285714286,0.0,9.17,53.1795,0.1665,9.6115,54.008,0.79
